,imdb_score,duration,genres,plot_keywords,language,country,movie_title,gross,content_rating,budget,title_year,aspect_ratio,trt_movie_title,trt_genre,trt_lucro,trt_content_rating,trt_imdb_score,trt_imdb_class_score
1953,6.6,93.0,Comedy,female frontal nudity|male frontal nudity|nudist|nudity|public nudity,English,USA,EuroTrip ,17718223.0,R,25000000.0,2004.0,1.85,eurotrip,Comedy,-29.127108,R,6,>5 & <=7
1954,4.6,98.0,Action|Crime|Thriller,alcatraz|fbi|gold|prison|undercover,English,Germany,Half Past Dead ,15361537.0,PG-13,13000000.0,2002.0,1.85,half past dead,Action,18.16566923076923,PG-13,4,<4
1955,5.1,90.0,Adventure|Comedy|Family|Romance,airport|black comedy|blizzard|christmas|pennsylvania,English,USA,Unaccompanied Minors ,16647384.0,PG,26000000.0,2006.0,2.35,unaccompanied minors,Adventure,-35.971599999999995,PG,5,>4 & <=5
1956,5.6,107.0,Drama,estranged wife|fashion show|magazine|new york city|writer,English,USA,"Bright Lights, Big City ",16118077.0,R,25000000.0,1988.0,1.85,"bright lights, big city",Drama,-35.527692,R,5,>4 & <=5
1957,5.3,90.0,Adventure|Family|Fantasy|Musical,based on novel|human becoming an animal|slow motion|transformation|young boy,Italian,UK,The Adventures of Pinocchio ,15091542.0,G,25000000.0,1996.0,2.35,the adventures of pinocchio,Adventure,-39.633832000000005,G,5,>4 & <=5
1959,5.6,115.0,Drama|Fantasy|Mystery|Thriller,alien|library|moral dilemma|nosebleed|supernatural power,English,USA,The Box ,15045676.0,PG-13,16000000.0,2009.0,2.35,the box,Drama,-5.964525,PG-13,5,>4 & <=5
1960,5.9,93.0,Horror,bow and arrow|group of friends|horse|rifle|ruins,English,USA,The Ruins ,17427926.0,R,8000000.0,2008.0,2.35,the ruins,Horror,117.849075,R,5,>4 & <=5
1961,4.7,99.0,Comedy|Drama|Romance,best friend|cartoon on tv|custody battle|gay|gay friend,English,USA,The Next Best Thing ,14983572.0,PG-13,25000000.0,2000.0,1.85,the next best thing,Comedy,-40.065712,PG-13,4,<4
1962,4.8,107.0,Horror|Mystery|Thriller,evil|killer|murder|psychopath|serial killer,English,USA,My Soul to Take ,14637490.0,R,25000000.0,2010.0,2.35,my soul to take,Horror,-41.45004,R,4,<4
1963,6.8,110.0,Comedy|Drama|Romance,forced to strip|male rear nudity|porn actress|scantily clad female|teenager,English,USA,The Girl Next Door ,14589444.0,R,25000000.0,2004.0,1.85,the girl next door,Comedy,-41.642224,R,6,>5 & <=7
1964,5.4,101.0,Action|Crime|Mystery|Romance|Thriller,fbi|fbi agent|mafia|russian mafia|twin,English,USA,Maximum Risk ,14095303.0,R,25000000.0,1996.0,2.35,maximum risk,Action,-43.618787999999995,R,5,>4 & <=5
1965,5.1,85.0,Comedy|Crime,black humor|crying during sex|harvard|humor|man with glasses,English,USA,Stealing Harvard ,13973532.0,PG-13,25000000.0,2002.0,1.85,stealing harvard,Comedy,-44.105872000000005,PG-13,5,>4 & <=5
1966,7.0,132.0,Biography|Crime|Drama|History|Thriller,1960s|based on a true story|gangster|identical twins|murder,English,UK,Legend ,1865774.0,R,30000000.0,2015.0,2.35,legend,Biography,-93.78075333333334,R,7,>5 & <=7
1968,4.0,90.0,Horror|Thriller,lake|louisiana|redneck|shark|vacation,English,USA,Shark Night 3D ,18860403.0,PG-13,25000000.0,2011.0,1.85,shark night 3d,Horror,-24.558388,PG-13,4,<4
1969,7.3,145.0,Drama,drink|ira|irish|limerick|prejudice,English,USA,Angela's Ashes ,13038660.0,R,25000000.0,1999.0,1.85,angela's ashes,Drama,-47.84536,R,7,>5 & <=7
1970,6.8,110.0,Drama|Sport,cleveland browns|head coach|linebacker|nfl|team owner,English,USA,Draft Day ,28831145.0,R,25000000.0,2014.0,2.35,draft day,Drama,15.32458,R,6,>5 & <=7
1973,7.0,122.0,Crime|Drama|History,john wilkes booth|lawyer|lincoln assassination|trial|truth,English,USA,The Conspirator ,11538204.0,PG-13,25000000.0,2010.0,2.35,the conspirator,Crime,-53.847184000000006,PG-13,7,>5 & <=7
1974,7.1,107.0,Biography|Drama|Sport,1970s|skateboarder|skateboarding|surf|swimming pool,English,USA,Lords of Dogtown ,11008432.0,PG-13,25000000.0,2005.0,1.85,lords of dogtown,Biography,-55.966272,PG-13,7,>5 & <=7
1975,6.9,127.0,Biography|Drama|History,disaster movie|mine|minister|president|trapped in a mine,English,Chile,The 33 ,12188642.0,PG-13,26000000.0,2015.0,2.35,the 33,Biography,-53.1206076923077,PG-13,6,>5 & <=7
1976,7.3,99.0,Action|Adventure|Comedy|Fantasy,1980s|airport|cb radio|truck|truck driver,English,USA,Big Trouble in Little China ,11100000.0,PG-13,25000000.0,1986.0,2.35,big trouble in little china,Action,-55.60000000000001,PG-13,7,>5 & <=7
1978,8.2,140.0,Drama|Sport,alcoholic|mixed martial arts|return home|tournament|underdog,English,USA,Warrior ,13651662.0,PG-13,25000000.0,2011.0,2.35,warrior,Drama,-45.393352,PG-13,8,>7 & <=10
1979,7.1,133.0,Biography|Drama|Thriller|War,ireland|irish|irish civil war|irish free state|sinn fein,English,UK,Michael Collins ,11030963.0,R,28000000.0,1996.0,1.85,michael collins,Biography,-60.60370357142857,R,7,>5 & <=7
1980,7.7,271.0,Drama|History|War,american civil war|battle|blood splatter|civil war|irish american,English,USA,Gettysburg ,10769960.0,PG,25000000.0,1993.0,1.85,gettysburg,Drama,-56.920159999999996,PG,7,>5 & <=7
1981,6.5,112.0,Drama|War,friendship|honor|iraq war|soldier|texas,English,USA,Stop-Loss ,10911750.0,R,25000000.0,2008.0,1.85,stop-loss,Drama,-56.352999999999994,R,6,>5 & <=7
1982,4.9,99.0,Drama|Music|Mystery|Romance|Thriller,college|detective|disappearance|police detective|thesis,English,USA,Abandon ,10719367.0,PG-13,25000000.0,2002.0,2.35,abandon,Drama,-57.12253200000001,PG-13,4,<4
1983,6.4,100.0,Drama|Mystery|Thriller,bangkok|friend|lawyer|smuggling|thailand,English,USA,Brokedown Palace ,10114315.0,PG-13,25000000.0,1999.0,2.35,brokedown palace,Drama,-59.54274,PG-13,6,>5 & <=7
1984,5.9,92.0,Horror|Thriller,basketball coach|box|jewish|rabbi|yard sale,English,USA,The Possession ,49122319.0,PG-13,14000000.0,2012.0,2.35,the possession,Horror,250.87370714285714,PG-13,5,>4 & <=5
1985,6.2,105.0,Comedy|Drama|Romance,love|train|train wreck|twin brother|two word title,English,USA,Mrs. Winterbourne ,10070000.0,PG-13,25000000.0,1996.0,1.85,mrs. winterbourne,Comedy,-59.72,PG-13,6,>5 & <=7
1986,5.8,110.0,Action|Drama|Thriller,gang rape|panties pulled down|rape|rape victim|sexual humiliation,English,USA,Straw Dogs ,10324441.0,R,25000000.0,2011.0,2.35,straw dogs,Action,-58.702236,R,5,>4 & <=5
1987,6.7,116.0,Comedy|Drama,book|fabrication|fake|hoax|manuscript,English,USA,The Hoax ,7156933.0,R,25000000.0,2006.0,1.85,the hoax,Comedy,-71.372268,R,6,>5 & <=7
1988,5.9,88.0,Action|Crime|Drama|Thriller,biker|biker gang|fbi|mississippi|undercover,English,USA,Stone Cold ,9286314.0,R,17000000.0,1991.0,1.85,stone cold,Action,-45.374623529411764,R,5,>4 & <=5
1989,7.3,111.0,Adventure|Drama,apocalypse|boy|food|pistol|survival,English,USA,The Road ,56692.0,R,25000000.0,2009.0,2.35,the road,Adventure,-99.77323200000001,R,7,>5 & <=7
1991,4.1,95.0,Action|Comedy|Crime|Drama|Thriller,police|private school|shootout|undercover|wigger,English,USA,Underclassman ,5654777.0,PG-13,25000000.0,2005.0,2.35,underclassman,Action,-77.380892,PG-13,4,<4
1992,4.9,95.0,Comedy|Romance,bestiality|brother sister incest|fisting|hit on the head with a pipe|wedding,English,USA,Say It Isn't So ,5516708.0,R,25000000.0,2001.0,1.85,say it isn't so,Comedy,-77.933168,R,4,<4
1993,7.9,127.0,Biography|Drama|Sport,mortgage|motorcycle|speed|trailer|utah,English,New Zealand,The World's Fastest Indian ,5128124.0,PG-13,25000000.0,2005.0,2.35,the world's fastest indian,Biography,-79.487504,PG-13,7,>5 & <=7
1995,5.2,104.0,Action|Comedy|Sci-Fi,2030s|21st century|desert|jet|tank,English,USA,Tank Girl ,4064333.0,R,25000000.0,1995.0,2.35,tank girl,Action,-83.742668,R,5,>4 & <=5
1996,4.1,95.0,Comedy|Crime,hit in the crotch|kidnapping|nail gun|police|release from prison,English,USA,King's Ransom ,4006906.0,PG-13,15000000.0,2005.0,1.85,king's ransom,Comedy,-73.28729333333334,PG-13,4,<4
1997,6.6,121.0,Drama|Mystery|Sci-Fi|Thriller,blindness|epidemic|hospital|pubic hair|quarantine,English,Canada,Blindness ,3073392.0,R,25000000.0,2008.0,1.85,blindness,Drama,-87.706432,R,6,>5 & <=7
1998,2.9,92.0,Action|Adventure|Fantasy|Horror,escape|half human|king|vampire|vampire hunter,English,USA,BloodRayne ,1550000.0,R,25000000.0,2005.0,2.35,bloodrayne,Action,-93.8,R,2,<4
2000,6.5,107.0,Crime|Drama|Mystery|Thriller,breasts|death|female rear nudity|lesbian cunnilingus|rear entry sex,English,Canada,Where the Truth Lies ,871527.0,R,25000000.0,2005.0,2.35,where the truth lies,Crime,-96.513892,R,6,>5 & <=7
2002,7.2,117.0,Biography|Drama|Sport,car crash|coach|death|oregon|university of oregon,English,USA,Without Limits ,777423.0,PG-13,25000000.0,1998.0,2.35,without limits,Biography,-96.890308,PG-13,7,>5 & <=7
2003,6.8,107.0,Drama,high school|mercury theatre|opening night|school|theatre,English,UK,Me and Orson Welles ,1186957.0,PG-13,25000000.0,2008.0,2.35,me and orson welles,Drama,-95.252172,PG-13,6,>5 & <=7
2004,7.8,131.0,Crime|Drama|Mystery|Romance,antique|art|heiress|older man younger woman relationship|plot twist,English,Italy,The Best Offer ,85433.0,R,13500000.0,2013.0,2.35,the best offer,Crime,-99.36716296296296,R,7,>5 & <=7
2005,6.7,122.0,Crime|Drama,drugs|flood|hallucination|lieutenant|murder investigation,English,USA,Bad Lieutenant: Port of Call New Orleans ,1697956.0,R,20000000.0,2009.0,1.85,bad lieutenant: port of call new orleans,Crime,-91.51022,R,6,>5 & <=7
2007,7.1,134.0,Comedy|Drama,friend|restaurant|secret|unrequited love|vacation,French,France,Little White Lies ,183662.0,Not Rated,25000000.0,2010.0,2.35,little white lies,Comedy,-99.265352,R,7,>5 & <=7
2008,5.7,117.0,Comedy|Drama|Romance|Sport,argentine|brothel|cancer|female full frontal nudity|fight,English,USA,Love Ranch ,134904.0,R,25000000.0,2010.0,1.78,love ranch,Comedy,-99.460384,R,5,>4 & <=5
2011,5.3,138.0,Crime|Drama|Thriller,cunnilingus|drug trafficking|lawyer|no panties|shootout,English,USA,The Counselor ,16969390.0,R,25000000.0,2013.0,2.35,the counselor,Crime,-32.122440000000005,R,5,>4 & <=5
2016,7.7,119.0,Drama|Romance,catholic|corruption|emotional abuse|france|seduction,English,USA,Dangerous Liaisons ,34700000.0,R,14000000.0,1988.0,1.85,dangerous liaisons,Drama,147.85714285714286,R,7,>5 & <=7
2017,6.1,137.0,Adventure|Drama,benzedrine|cactus|drugs|poem|year 1949,English,France,On the Road ,717753.0,R,25000000.0,2012.0,2.35,on the road,Adventure,-97.128988,R,6,>5 & <=7
2018,7.3,119.0,Adventure|Comedy|Sci-Fi,alien probe|humpback whales|probe|time travel|whale,English,USA,Star Trek IV: The Voyage Home ,109713132.0,PG,25000000.0,1986.0,2.35,star trek iv: the voyage home,Adventure,338.852528,PG,7,>5 & <=7
2019,7.2,139.0,Drama|Sport,boxing|fight|heavyweight champion|restaurant|retired boxer,English,USA,Rocky Balboa ,70269171.0,PG,24000000.0,2006.0,1.85,rocky balboa,Drama,192.7882125,PG,7,>5 & <=7
2021,6.1,120.0,Horror|Mystery,college|ghostface|killer|killing spree|murder,English,USA,Scream 2 ,101334374.0,R,24000000.0,1997.0,2.35,scream 2,Horror,322.22655833333334,R,6,>5 & <=7
2022,5.8,98.0,Action|Drama|Western,brothel|death of husband|ex lover|haunted by the past|redemption,English,USA,Jane Got a Gun ,1512815.0,R,25000000.0,2016.0,2.35,jane got a gun,Action,-93.94874,R,5,>4 & <=5
2023,5.7,106.0,Comedy|Romance,african american|imperative in title|las vegas nevada|nevada|wedding,English,USA,Think Like a Man Too ,65182182.0,PG-13,24000000.0,2014.0,2.35,think like a man too,Comedy,171.592425,PG-13,5,>4 & <=5
2024,6.7,98.0,Comedy|Crime,adultery|black humor|dentist|hitman|sex in bed,English,USA,The Whole Nine Yards ,57262492.0,R,24000000.0,2000.0,1.85,the whole nine yards,Comedy,138.59371666666667,R,6,>5 & <=7
2025,6.5,107.0,Drama|Music|Romance,church|cowboy boots|dancing|high school dance|teenager,English,USA,Footloose ,80000000.0,PG,8200000.0,1984.0,1.85,footloose,Drama,875.609756097561,PG,6,>5 & <=7
2026,7.2,88.0,Comedy,college|fraternity|friend|house|party,English,USA,Old School ,74608545.0,R,24000000.0,2003.0,2.35,old school,Comedy,210.8689375,R,7,>5 & <=7
2027,7.6,137.0,Comedy|Drama|Fantasy,friendship|holy grail|massacre|redemption|video store,English,USA,The Fisher King ,41895491.0,R,24000000.0,1991.0,1.85,the fisher king,Comedy,74.56454583333333,R,7,>5 & <=7
2028,4.6,100.0,Horror|Mystery,bahamas|fisherman|hook|island|roommate,English,USA,I Still Know What You Did Last Summer ,39989008.0,R,24000000.0,1998.0,2.35,i still know what you did last summer,Horror,66.62086666666667,R,4,<4
2029,6.9,115.0,Comedy|Drama|Romance,heart|italian restaurant|restaurant|transplant|waitress,English,USA,Return to Me ,32662299.0,PG,24000000.0,2000.0,1.85,return to me,Comedy,36.092912500000004,PG,6,>5 & <=7
2030,6.6,101.0,Comedy|Romance,actor|friend|male frontal nudity|male full frontal nudity|penis,English,USA,Zack and Miri Make a Porno ,31452765.0,R,24000000.0,2008.0,1.85,zack and miri make a porno,Comedy,31.0531875,R,6,>5 & <=7
2031,6.3,110.0,Comedy|Crime|Drama,hospital|kansas city|obsession|salesman|soap opera,English,Germany,Nurse Betty ,25167270.0,R,24000000.0,2000.0,2.35,nurse betty,Comedy,4.863625,R,6,>5 & <=7
2032,6.2,94.0,Comedy|War,first person narration|general|hampster|reference to loch ness monster|reporter,English,USA,The Men Who Stare at Goats ,32416109.0,R,25000000.0,2009.0,2.35,the men who stare at goats,Comedy,29.664436,R,6,>5 & <=7
2033,5.3,88.0,Action|Comedy|Crime|Thriller,cia|cia agent|fbi|mexico|train,English,USA,Double Take ,20218.0,PG-13,24000000.0,2001.0,2.35,double take,Action,-99.91575833333334,PG-13,5,>4 & <=5
2034,7.3,127.0,Biography|Drama,1960s|father daughter incest|mental hospital|suicide|suicide attempt,English,USA,"Girl, Interrupted ",28871190.0,R,24000000.0,1999.0,1.85,"girl, interrupted",Biography,20.296625,R,7,>5 & <=7
2035,5.6,95.0,Comedy|Romance,best friend|contest|date|small town|west virginia,English,USA,Win a Date with Tad Hamilton! ,16964743.0,PG-13,24000000.0,2004.0,2.35,win a date with tad hamilton!,Comedy,-29.313570833333337,PG-13,5,>4 & <=5
2036,6.2,87.0,Adventure|Comedy|Family|Fantasy|Music|Sci-Fi,alien|breakfast|escape|rat|ufo,English,USA,Muppets from Space ,16290976.0,G,24000000.0,1999.0,1.85,muppets from space,Adventure,-32.12093333333333,G,6,>5 & <=7
2037,5.2,118.0,Adventure|Family|Fantasy|Music|Musical,melancholy|new york city|sadness|teacher|wizard,English,USA,The Wiz ,13000000.0,G,24000000.0,1978.0,1.85,the wiz,Adventure,-45.83333333333333,G,5,>4 & <=5
2038,5.3,107.0,Comedy|Sport,gay subtext|homoerotic fight|homoeroticism|homosexual subtext|wcw wrestling,English,USA,Ready to Rumble ,12372410.0,PG-13,24000000.0,2000.0,1.85,ready to rumble,Comedy,-48.44829166666666,PG-13,5,>4 & <=5
2039,5.4,124.0,Comedy|Drama|Sport,boxing movie|friendship|highway travel|male rear nudity|road movie,English,USA,Play It to the Bone ,8427204.0,R,24000000.0,1999.0,2.35,play it to the bone,Comedy,-64.88665,R,5,>4 & <=5
2040,4.9,89.0,Comedy|Romance,black comedy|delivery boy|dinner|gym|punishment,English,USA,I Don't Know How She Does It ,9639242.0,PG-13,24000000.0,2011.0,1.85,i don't know how she does it,Comedy,-59.83649166666667,PG-13,4,<4
2041,5.5,88.0,Comedy|Horror,bloody water|boat|party|piranha|spring break,English,USA,Piranha 3D ,25003072.0,R,24000000.0,2010.0,2.35,piranha 3d,Comedy,4.179466666666666,R,5,>4 & <=5
2042,6.7,118.0,Biography|Drama|Music|Musical,bobby darin|career|love|marriage|sandra dee,English,USA,Beyond the Sea ,6144806.0,PG-13,23000000.0,2004.0,2.35,beyond the sea,Biography,-73.28345217391305,PG-13,6,>5 & <=7
2044,7.2,80.0,Action|Adventure|Animation|Comedy|Fantasy,cobbler|desert|gold|princess|thief,English,UK,The Princess and the Cobbler ,669276.0,G,28000000.0,1993.0,2.35,the princess and the cobbler,Action,-97.60972857142856,G,7,>5 & <=7
2045,5.1,120.0,Drama|Romance,bridge|friar|inquisition|peru|rope bridge,English,UK,The Bridge of San Luis Rey ,42880.0,PG,24000000.0,2004.0,1.85,the bridge of san luis rey,Drama,-99.82133333333333,PG,5,>4 & <=5
2046,6.5,98.0,Action|Crime|Drama|Thriller,gun|prison|reference to god|reference to jesus christ|vengeance,English,USA,Faster ,23225911.0,R,24000000.0,2010.0,2.35,faster,Action,-3.2253708333333333,R,6,>5 & <=7
2047,8.2,119.0,Adventure|Animation|Family|Fantasy,anime|castle|demon|steampunk|witch,Japanese,Japan,Howl's Moving Castle ,4710455.0,PG,24000000.0,2004.0,1.85,howl's moving castle,Adventure,-80.37310416666666,PG,8,>7 & <=10
2048,7.7,88.0,Adventure|Comedy|Horror|Sci-Fi,amusement park|on the road|zombie|zombie apocalypse|zombie spoof,English,USA,Zombieland ,75590286.0,R,23600000.0,2009.0,2.35,zombieland,Adventure,220.29782203389829,R,7,>5 & <=7
2050,6.1,90.0,Comedy|Sport,coach|college|college football|domineering mother|football,English,USA,The Waterboy ,161487252.0,PG-13,20000000.0,1998.0,1.85,the waterboy,Comedy,707.43626,PG-13,6,>5 & <=7
2051,8.8,127.0,Action|Adventure|Fantasy|Sci-Fi,duel|famous twist|rebel|rescue|snowy landscape,English,USA,Star Wars: Episode V - The Empire Strikes Back ,290158751.0,PG,18000000.0,1980.0,2.35,star wars: episode v - the empire strikes back,Action,1511.993061111111,PG,8,>7 & <=10
2052,6.8,119.0,Action|Comedy|Crime|Drama|Thriller,drugs|heroin|murder|police|witness,English,USA,Bad Boys ,65807024.0,R,19000000.0,1995.0,1.85,bad boys,Action,246.35275789473684,R,6,>5 & <=7
2053,6.8,85.0,Comedy|Crime,american president|evil industrialist|ex girlfriend|political leader|president,English,USA,The Naked Gun 2½: The Smell of Fear ,86930411.0,PG-13,23000000.0,1991.0,1.85,the naked gun 2½: the smell of fear,Comedy,277.9583086956522,PG-13,6,>5 & <=7
2054,6.7,98.0,Horror|Thriller,dead teenager|death|explosion|premonition|teenager,English,USA,Final Destination ,53302314.0,R,23000000.0,2000.0,1.85,final destination,Horror,131.74919130434785,R,6,>5 & <=7
2055,7.1,101.0,Drama,governor|intern|manager|ohio|politics,English,USA,The Ides of March ,40962534.0,R,12500000.0,2011.0,2.35,the ides of march,Drama,227.700272,R,7,>5 & <=7
2056,7.1,112.0,Horror|Sci-Fi,captain|darkness|eclipse|space|survival,English,USA,Pitch Black ,39235088.0,R,23000000.0,2000.0,2.35,pitch black,Horror,70.58733913043478,R,7,>5 & <=7
2057,6.1,97.0,Comedy|Romance,apartment|girl in panties|roommate|thong panties|upskirt,English,USA,Someone Like You... ,27338033.0,PG-13,23000000.0,2001.0,1.85,someone like you...,Comedy,18.861013043478263,PG-13,6,>5 & <=7
2058,8.0,126.0,Drama|Romance|Sci-Fi,divorce|female frontal nudity|future|loneliness|operating system,English,USA,Her ,25556065.0,R,23000000.0,2013.0,1.85,her,Drama,11.113326086956523,R,8,>7 & <=10
2060,6.6,97.0,Mystery|Thriller,embarrassing male nudity|embarrassing nudity|male nudity|truck|truck driver,English,USA,Joy Ride ,21973182.0,R,23000000.0,2001.0,2.35,joy ride,Mystery,-4.4644260869565215,R,6,>5 & <=7
2061,5.4,100.0,Adventure|Family|Fantasy,based on novel|drowning|hanging from a flagpole|hanging from a rope|magic,English,UK,The Adventurer: The Curse of the Midas Box ,4756.0,PG,25000000.0,2013.0,2.35,the adventurer: the curse of the midas box,Adventure,-99.980976,PG,5,>4 & <=5
2062,6.1,114.0,Comedy|Drama,family relationships|female protagonist|nubile woman|policeman|teenager,English,USA,Anywhere But Here ,18653615.0,PG-13,23000000.0,1999.0,2.35,anywhere but here,Comedy,-18.89732608695652,PG-13,6,>5 & <=7
2064,5.6,88.0,Comedy|Crime,beach|drug lord|drugs|hotel|stripper,English,USA,The Crew ,13019253.0,PG-13,23000000.0,2000.0,1.85,the crew,Comedy,-43.39455217391304,PG-13,5,>4 & <=5
2065,5.8,93.0,Action|Thriller,die hard scenario|one woman army|rescue|soldier|super soldier,English,Ireland,Haywire ,18934858.0,R,23000000.0,2011.0,2.35,haywire,Action,-17.67453043478261,R,5,>4 & <=5
2066,2.8,92.0,Adventure|Horror|Thriller,banana boat|boat|christmas|sea|shark,English,USA,Jaws: The Revenge ,20763013.0,PG-13,23000000.0,1987.0,2.35,jaws: the revenge,Adventure,-9.72603043478261,PG-13,2,<4
2067,6.7,98.0,Drama,house|leukemia|mental institution|nursing home|transplant,English,USA,Marvin's Room ,12782508.0,PG-13,23000000.0,1996.0,1.85,marvin's room,Drama,-44.423878260869564,PG-13,6,>5 & <=7
